signal_strength,network_type,tower_distance,user_speed,call_duration,weather_condition,dropped_call
-116,2G,7.130313141588919,10.413954487798858,280.29925985425706,Rainy,1
-84,2G,2.8022049478417297,28.421936471585553,484.8650879326209,Foggy,1
-83,5G,3.4801101690825536,19.792083222327726,111.88896293915835,Rainy,0
-112,4G,4.542910159546686,14.953807582694969,575.9585519915056,Clear,1
-68,3G,9.141003536172418,43.90791583413691,234.1717635246616,Foggy,1
-77,4G,1.9749948370599766,27.527220258525844,208.2339316018437,Clear,0
-97,4G,0.14976287083705084,26.196373417381476,525.3904477293837,Foggy,1
-47,4G,0.6949544627438845,6.563180949152119,340.5008839756011,Foggy,1
-91,2G,9.057186782633167,2.1204053754520658,312.2843834321788,Clear,1
-62,5G,6.510413001949295,12.332189117973815,437.5518621194164,Foggy,1
-107,2G,2.803102131345287,20.663697530835968,350.0013717772488,Foggy,1
-112,5G,1.8542057600107922,51.71804746178437,101.69680863048362,Clear,1
-81,3G,3.013240692707432,61.26243135586136,406.14758560463315,Foggy,1
-55,3G,1.2364895797876732,16.87103018080387,84.41398317286644,Rainy,0
-96,4G,9.421175811815967,50.97400098290235,484.4853346737669,Foggy,1
-48,5G,7.863641126216142,41.009861079111275,593.8932756388012,Foggy,1
-99,5G,4.677672651434153,22.010837219754723,229.5456368599919,Foggy,1
-117,5G,8.663129790640498,0.8208897778036262,269.62975943019745,Clear,1
-95,4G,2.5696362225029996,56.042143982609005,32.628025012273326,Rainy,0
-63,4G,7.199493627874716,82.27820991182392,13.17124690913408,Rainy,1
-92,3G,8.57571174023606,27.153280097256843,553.2445042514149,Foggy,1
-84,2G,3.6320102450703993,15.816819587601522,81.53131596131928,Clear,0
-46,5G,7.598898009962105,106.44512933363542,270.2383547978848,Clear,1
-51,5G,3.021216257716663,33.002972698535736,490.1360011940591,Rainy,0
-103,2G,3.058685639064405,26.833514375119773,534.1446621573501,Clear,1
-79,5G,1.159866067686442,102.8516327531899,314.04162274366325,Foggy,1
-80,4G,4.456574660443048,98.05285190001135,341.1943523606901,Foggy,1
-83,4G,7.32414787432448,53.801576462956035,403.4619636156471,Clear,0
-87,5G,9.408185975155721,58.70866337133294,577.0225697355106,Foggy,1
-104,4G,6.077590220098051,26.129844580082636,363.58862676198055,Rainy,1
-84,4G,8.645041823583817,9.3962004575469,337.887779376526,Foggy,1
-96,5G,8.242697027973248,68.81181904267933,13.647810483264454,Clear,1
-45,3G,1.8160962244552805,11.801390590825577,53.16507270330187,Rainy,0
-94,2G,4.909592546235051,53.91294563479798,348.4171178412778,Foggy,1
-64,4G,1.2575430017013758,112.85966382156128,562.0630307452859,Rainy,1
-90,3G,6.853316299460186,114.34012670047012,520.68135229764,Clear,1
-115,4G,9.504006715636152,28.719874385683035,589.6344591803618,Foggy,1
-81,4G,1.4571856349796894,74.89361040547853,319.061252348958,Foggy,1
-109,2G,7.365442994945159,56.88915169294292,473.81890837047126,Rainy,1
-68,4G,6.359157693591824,105.08221531033271,505.0381972361576,Foggy,1
-50,2G,5.877689866380187,32.57170371312639,390.57883611186276,Foggy,1
-111,2G,3.962190323414559,0.4442888198900219,206.5561930076318,Foggy,1
-76,2G,3.6158033127627447,19.50734471176981,284.6371686213877,Foggy,1
-104,3G,0.5479669712869898,41.94273614032777,515.4606579849228,Clear,1
-95,5G,2.2572962116949333,37.886535572458634,182.63601595938755,Foggy,1
-59,3G,0.2502511346395863,94.96355029474631,554.6271631036559,Rainy,1
-75,5G,5.856029345262003,81.66727993666053,141.73477314648574,Clear,1
-57,5G,1.1479470351912977,35.94675835378767,450.96226701828454,Rainy,0
-119,2G,8.742892000894189,54.9292580599456,380.1827444357143,Rainy,1
-67,4G,5.279115904901936,11.467092475000227,451.01166746685357,Rainy,0
-56,2G,7.026930099681214,107.77757337841209,265.22180559739394,Clear,1
-70,4G,4.1674852092209145,112.2509789338241,559.9214322196208,Clear,1
-68,5G,5.649740109110382,117.57642424571257,381.32096043482903,Clear,1
-85,2G,9.432325851969642,104.22633969430052,176.5360037097825,Foggy,1
-95,4G,0.9190669922743405,20.875306523547064,384.8807670380255,Rainy,0
-92,3G,2.6139839420445923,5.54357798419546,175.65536958818356,Clear,0
-100,4G,7.821884436414389,69.55160728952087,179.71127309712514,Rainy,0
-110,2G,1.077498348138392,109.51260322597325,242.7611144144164,Clear,1
-81,3G,0.8490449286506974,21.282163399169143,512.1960984536258,Clear,0
-110,4G,3.679259847664982,0.8451497548970233,302.67723526442524,Clear,1
-85,4G,1.0124627888770799,96.65952552386932,408.9460011269734,Rainy,1
-62,4G,5.89227657784141,9.21548211440808,238.22080546330548,Foggy,1
-82,4G,2.3401249830843383,49.64472382920365,161.84523668509445,Clear,0
-67,4G,8.967409835673786,81.4664804626542,573.0108956261577,Clear,1
-66,3G,7.856650800368041,28.415710254741615,364.1308420382222,Clear,0
-97,5G,7.027081540384814,10.075507613607204,560.7010464567173,Foggy,1
-99,3G,6.207745871106569,92.40254741469944,126.03073630799744,Rainy,1
-52,3G,8.648310730380487,75.62101018644498,92.40202752819499,Rainy,1
-65,3G,2.3083144092732932,118.61885813841657,514.2146297387226,Rainy,1
-88,5G,8.743777543365853,41.31696399839512,410.14574150726463,Rainy,1
-85,2G,7.915973754398118,7.411486354823964,116.0142070559166,Clear,0
-101,5G,7.506792181238087,88.12200424023548,165.26902189480498,Foggy,1
-59,3G,5.656431212941748,62.60801026238948,481.39504520756014,Clear,0
-48,4G,2.537817193608941,25.584471766696208,275.05182889758197,Foggy,1
-95,4G,4.2931243683197735,93.80747868057112,403.97160137112405,Rainy,1
-55,3G,7.956349479934135,24.45065830199325,194.4194531709265,Foggy,1
-48,4G,0.414606995137512,31.27939857995239,231.83182190105163,Clear,0
-48,3G,7.842302615711207,11.103426524006297,594.4739723807475,Clear,0
-81,4G,2.4767003308269087,47.93187348370253,152.33216686895753,Rainy,0
-104,5G,1.5286610871438702,50.27150687249027,306.34154433672586,Clear,1
-120,2G,1.2454430499849916,61.74741484179581,507.41939419836666,Clear,1
-60,2G,0.36977511831306964,85.0757120548533,147.3378121311855,Foggy,1
-78,5G,5.283506203692384,108.7321114416511,252.05218522717675,Clear,1
-79,5G,2.2607727396679222,16.528091866537036,370.97931598514305,Rainy,0
-96,3G,9.895374481218353,6.521771801838847,291.306950127686,Rainy,1
-82,3G,5.786923883134837,2.223748031319994,278.40384860933887,Clear,0
-86,3G,1.4650641666245032,17.23456536825795,220.69329013666353,Rainy,0
-118,4G,6.918749154032517,78.95393829379512,354.0545650260804,Foggy,1
-77,3G,8.987661308446281,87.2972493595796,376.50175526454814,Foggy,1
-70,5G,7.477277004159182,94.38068562337466,393.70727683631077,Clear,1
-109,2G,0.8567546242905318,29.24498542852112,46.869024204087445,Clear,1
-102,4G,8.96925339380733,36.70737759138239,380.4653345486691,Foggy,1
-77,3G,7.959900920013651,57.976157467859935,572.1761213748335,Rainy,0
-62,4G,1.6672086110455822,7.581971623227179,326.8868101392098,Clear,0
-72,4G,0.6126802984548869,73.33698278534953,430.5839140930004,Clear,0
-60,3G,5.617374695611654,118.04820404109093,336.2557231167346,Rainy,1
-104,4G,1.6447545322657715,43.29675736536031,513.5706680622272,Clear,1
-47,2G,8.362450430693194,90.34169701096607,558.1019412855535,Rainy,1
-64,5G,3.6475131010495705,60.00406986835296,114.61084008133378,Rainy,0
-66,5G,9.137635202892096,15.337421323245927,264.93172175149033,Rainy,1
-74,2G,5.700312904195957,69.86849385631035,238.4673500549692,Rainy,0
-109,4G,1.9084566039727147,35.98491221328779,246.1029983630708,Rainy,1
-59,3G,1.482028786862021,4.128385014414988,79.68688783058616,Foggy,1
-41,4G,5.807077131821764,76.19156761412926,489.10135695852796,Rainy,0
-113,2G,7.642647757438195,103.0718819189673,26.280914593886475,Foggy,1
-100,4G,7.836905912647603,41.372372027984895,319.29483159765834,Rainy,0
-41,5G,2.8299983039686847,46.83546566553246,398.8176408865913,Clear,0
-51,4G,2.1220429132304583,106.92260195606538,128.4443156450319,Foggy,1
-49,2G,0.26588741447458586,97.63305760408271,543.9808642987833,Clear,1
-96,5G,6.824071596891576,85.79433882621326,503.93677817975185,Rainy,1
-109,4G,0.8580257584920359,29.85564765037775,285.29481904293556,Rainy,1
-106,4G,4.265535897482665,109.22599859599734,249.63361474238255,Clear,1
-62,5G,6.056653423781131,18.52989090470556,145.75791550060453,Rainy,0
-95,3G,9.377378554704801,75.21246233006661,439.34596866375335,Clear,1
-95,5G,3.1868411558621097,3.456141665582244,83.38756078101866,Rainy,0
-74,3G,2.572744408220546,77.2463767589935,409.7414635370509,Rainy,0
-89,2G,6.576185527432374,33.25732222480318,506.2619067404561,Foggy,1
-111,2G,6.230466417330458,53.9612372620464,140.9405876706291,Clear,1
-105,5G,3.3878868547504335,41.43174624684637,520.52430472476,Rainy,1
-50,5G,9.288208171546886,20.73081074954519,24.827303666507532,Clear,1
-104,2G,8.464137042147364,74.6376948112649,548.1084943049826,Foggy,1
-98,3G,2.3174272040643036,105.83706661687289,75.42552557152231,Clear,1
-95,2G,2.4675111998017796,115.09010907388841,389.2267108731294,Foggy,1
-114,5G,5.171773434182097,23.081563578469808,153.79906900379538,Clear,1
-107,2G,7.758363807134131,86.08473288755681,502.7486727459202,Clear,1
-42,5G,0.5359997559457975,79.72072399268187,309.81871474470256,Foggy,1
-114,5G,6.964018021973596,41.20533474894871,85.46850879166831,Rainy,1
-112,2G,6.51753538408276,2.2919039224471005,344.73998493895715,Rainy,1
-73,3G,2.391652949538584,82.77494967754393,247.69015306720496,Rainy,1
-49,4G,6.845394831089353,113.45938326714003,398.5614508847952,Clear,1
-62,2G,9.407813593395618,75.85441462987816,529.7324544342583,Clear,1
-82,4G,0.5631798652205083,52.23512690251609,248.58653305413398,Rainy,0
-103,2G,3.2645553473914193,63.0184672933954,177.4790043226465,Clear,1
-62,4G,4.437949494996917,23.955456919190105,13.636481243927234,Clear,0
-104,3G,9.002677553354427,90.06529965044851,347.02922752662556,Rainy,1
-107,3G,9.626388321430651,89.57037960118188,244.35348662170296,Foggy,1
-90,2G,4.496740940313689,17.462076046490992,227.9162853138231,Clear,0
-97,5G,7.525281280207692,105.35740589995909,113.84651616410645,Clear,1
-61,4G,5.363444135268382,32.30276873679663,260.8829303888082,Clear,0
-76,5G,5.424051053939627,117.87072731239378,590.7429623821041,Clear,1
-118,5G,2.853185199156929,45.948361684469496,182.16372143498538,Foggy,1
-84,5G,2.2478668340524073,21.346087048139957,361.8241259778196,Rainy,0
-78,3G,2.9512529246480077,42.206413361478276,467.00969438282175,Clear,0
-81,2G,5.607647271845085,52.82163944366318,450.74890479003636,Rainy,0
-66,2G,0.3886363416186811,8.316932764595379,200.6207010580915,Clear,0
-82,3G,9.081764549128417,69.38620574679474,368.461749692526,Foggy,1
-106,3G,1.6472087245427847,71.71589278426805,523.4024877357435,Rainy,1
-117,2G,2.278877901026727,88.67165464193667,14.191219501181378,Foggy,1
-96,5G,5.230934146831698,3.500387074889195,264.26194232176806,Clear,0
-108,4G,7.130136186739065,64.94858573205961,138.44268385393363,Foggy,1
-88,4G,1.0477176419695333,6.348891992479726,236.23621278730917,Foggy,1
-105,4G,3.2451775057169057,84.13730639599841,252.51381674526877,Clear,1
-79,5G,9.689878595186135,6.687358284118137,449.269224048049,Clear,1
-55,2G,2.6971953711313628,109.40734180099592,60.82401407528867,Rainy,1
-66,3G,3.1991964361251544,84.2499080261396,309.98742236384373,Clear,1
-79,2G,8.381335057118532,60.88677181021885,340.69590112025344,Rainy,1
-87,5G,0.597122873735507,52.98047079374099,299.0237741133236,Foggy,1
-91,3G,4.6996703712088115,15.680715649591486,440.46458557231847,Foggy,1
-108,5G,3.8582059680715357,34.91992674775957,233.3557972645742,Rainy,1
-108,4G,3.234208923095647,104.27509260250756,567.2554028658453,Clear,1
-103,4G,2.928425981043169,108.53433738749926,291.6730483106701,Clear,1
-89,5G,1.0046036381180512,0.08972500446372766,344.87227622080457,Foggy,1
-82,3G,3.2167757105813237,71.29636697730615,496.19083989131593,Rainy,0
-75,3G,0.5262187868851188,86.31607308301363,168.76548302901787,Foggy,1
-92,2G,7.8315422500799095,74.24963789491275,49.745207113867465,Foggy,1
-59,4G,4.042455160184316,9.801571783962476,426.1314671256771,Clear,0
-59,2G,4.494647939967124,26.126987855868265,292.3920540512853,Rainy,0
-64,2G,8.946586405856303,30.040832085766326,538.4200293206019,Foggy,1
-105,5G,6.6147443402260855,99.80695575661076,589.6946289898483,Clear,1
-65,5G,0.1797851230869859,55.58393235707045,242.47006359196385,Foggy,1
-111,2G,9.437430747316721,58.41938543294842,252.1862146744982,Foggy,1
-91,4G,2.4477302131793413,112.18716558654103,247.73774831240723,Clear,1
-96,5G,1.1653804291226026,76.45030666256586,198.10969528990105,Clear,0
-116,2G,7.704468965970734,107.84012418631966,470.10382317100647,Rainy,1
-56,2G,5.05472542708051,54.781062640983954,456.602478681983,Foggy,1
-72,2G,4.394328603578374,17.932351022195306,289.79369797756226,Rainy,0
-118,2G,2.5700804888591438,111.59227128889027,31.573423745444757,Clear,1
-76,2G,5.519967749636955,55.04461388010459,189.1877844002787,Clear,0
-107,2G,2.816407591505616,21.795770625458623,178.92031270012833,Foggy,1
-91,5G,9.02567175234197,36.28748883647067,487.59691148915374,Rainy,1
-53,4G,2.2305243493586087,6.0963107626730695,57.10746618262396,Rainy,0
-103,2G,8.85511598951196,56.196070974766215,484.37685053040894,Foggy,1
-59,3G,5.638113714700834,102.37538062922839,403.1642730584901,Foggy,1
-84,5G,8.302032525562886,112.02965472080272,440.8026681826173,Rainy,1
-96,5G,7.157175359023454,111.91226490043725,262.166846613089,Clear,1
-73,2G,6.9972816032238105,15.027603075449608,409.4368486210461,Clear,0
-56,5G,3.311023496181052,45.84646590132684,367.3722221006149,Foggy,1
-68,2G,2.4155796215748144,3.3874511580847644,462.54321616103454,Rainy,0
-42,4G,2.1877736540398027,102.61984139657673,270.82805150861003,Rainy,1
-48,4G,8.586197404889928,43.05069144255285,286.3312468132999,Rainy,1
-106,5G,8.222225520564297,75.73404334706818,387.92785253019304,Clear,1
-72,5G,4.461677927321842,85.78781256927464,69.30610873150104,Clear,1
-53,3G,1.4108056736149006,51.58136036917865,264.5654467767688,Rainy,0
-109,5G,3.884297294576838,36.77308038602916,583.3107529295843,Rainy,1
-62,3G,6.231500195955422,115.46554921391336,27.343630435727135,Foggy,1
-84,4G,4.598591229351533,115.7385870028625,193.0228101055043,Foggy,1
-60,4G,7.82387375798165,34.73236416360263,191.89534235817558,Rainy,0
-78,2G,9.976465940288715,57.55501160933497,381.9111509452847,Rainy,1
-51,4G,1.992207675644079,116.74129903920269,67.95121385736324,Clear,1
-82,3G,4.650543114629767,0.5842089186603872,378.9836983729224,Rainy,0
-65,5G,4.366740629016138,49.52138980549791,61.548943187713554,Foggy,1
-58,2G,3.1144760742146134,12.054905961716212,61.49742021390695,Clear,0
-75,3G,2.061145615530867,61.098955867512316,438.2690975271469,Foggy,1
-110,5G,0.7503519532476264,2.960394544858458,197.86042843051382,Foggy,1
-59,2G,8.882481240514615,48.82781176687534,586.56665388968,Clear,1
-44,4G,4.256502107094544,26.483888974240216,27.22499717915518,Foggy,1
-96,3G,5.019265633150484,63.997003495048894,269.8384649122065,Rainy,0
-50,5G,9.177726277189066,119.51923789208396,72.31588291604406,Foggy,1
-69,2G,7.785275727407884,96.06433261520972,214.07048522107465,Clear,1
-117,2G,1.3919625147601238,101.47705099493056,598.9423581123851,Clear,1
-62,4G,5.69765767931665,76.2317984830897,533.8612944844264,Clear,0
-49,5G,4.478297537543635,4.987181792671027,33.75302326896116,Foggy,1
-101,4G,7.992389618529751,24.815721125297294,340.1372270762816,Rainy,1
-58,4G,7.269902221358297,111.0077467736466,390.45427137053923,Clear,1
-67,5G,6.935016646919612,43.933574151450145,129.67310125032478,Rainy,0
-47,5G,3.4713938712509793,12.43640717769547,91.3378161708879,Clear,0
-64,5G,8.06914093095262,84.28864390394423,543.1067751259865,Rainy,1
-80,3G,0.618673826389126,35.93492687211055,581.4457826826091,Rainy,0
-118,5G,1.6802865241784557,32.262829548500605,595.1762501051869,Rainy,1
-115,2G,3.422670402481326,119.75729466699124,474.90825537210753,Clear,1
-116,4G,0.8603936665858847,102.97667100319852,399.783731296128,Foggy,1
-116,3G,2.426443347593447,48.95253820414092,210.70950005483377,Foggy,1
-67,5G,8.318494731679388,117.63134493797989,106.9819958332277,Foggy,1
-74,3G,9.487690224121785,78.01358681030564,51.99345662290786,Rainy,1
-72,5G,3.115563322164486,89.04269422557122,417.5119937881377,Clear,1
-112,3G,2.7187064594894985,3.7815651698653907,471.9104320317182,Rainy,1
-101,4G,2.8709372572396266,14.592631121766853,496.73992321071313,Clear,1
-60,4G,2.849418964773354,75.9702151795486,548.6901769657602,Rainy,0
-86,2G,0.45570880364113264,107.88287791793807,528.5580903648323,Clear,1
-71,2G,9.27647182867797,74.84924713051147,599.8460569935651,Clear,1
-59,5G,2.2156116015462515,16.082987318279013,150.2180865255145,Clear,0
-104,4G,4.2580403334059085,13.891205549558956,459.1680310512653,Rainy,1
-118,3G,0.19590013913558063,101.3023074988898,353.9434098630046,Foggy,1
-89,3G,8.593755400059067,16.716280644949716,160.44085380988153,Rainy,1
-108,3G,7.33845771010368,62.42783526048305,589.233666760731,Rainy,1
-48,2G,9.472884748219661,4.453598395476273,539.24937234068,Clear,1
-53,3G,7.837993244044351,9.680372086941285,81.46682272424928,Clear,0
-107,2G,3.205694469315446,80.68179211714377,20.56421368243481,Foggy,1
-110,2G,2.553946251411394,82.701769251302,414.55680358794274,Foggy,1
-65,5G,7.0073914447776,40.97632879301309,364.4577241696384,Clear,0
-54,3G,3.7047164726039448,25.873171829165372,561.8102963461318,Foggy,1
-92,3G,5.7055286559509035,97.64523249087695,144.23314586042005,Foggy,1
-112,4G,0.1619489631620553,26.052387536386842,55.2108289975173,Clear,1
-54,5G,0.7126684466367049,65.04324835996556,159.23312359433194,Rainy,0
-96,4G,5.4001426176983465,116.18506090354866,16.261946104320753,Foggy,1
-45,5G,5.704109299836834,17.74229254348605,26.356186957414792,Clear,0
-79,3G,7.539384150147502,112.90515209936507,549.340394522852,Foggy,1
-112,2G,1.4064566642772214,21.94716636824024,214.44986658861757,Foggy,1
-42,2G,5.18051252919211,68.09318496278755,249.43135560075999,Clear,0
-81,2G,2.025031679873717,45.240925435049355,15.931134450172124,Foggy,1
-96,2G,1.0226415836706775,115.7914321802191,165.96045920224873,Foggy,1
-116,2G,4.16390836119949,32.82504348023243,483.81196032615145,Foggy,1
-110,4G,1.7170328160816668,47.95896025029044,371.21712100169793,Rainy,1
-62,5G,2.2956415841039544,117.94321414265046,453.4994576464171,Rainy,1
-42,3G,3.2437903407080677,64.37644694261678,271.0921757723021,Foggy,1
-83,4G,2.667945167357643,60.315613874550415,189.28888694204136,Clear,0
-49,5G,0.9671538443188694,30.933418584478957,292.27200553038034,Foggy,1
-116,2G,0.9901708241110526,84.16362723725297,197.22728570142195,Foggy,1
-73,5G,2.013169210818265,1.7247542133333171,504.18780252107047,Rainy,0
-103,5G,0.6005359607994356,5.941515564275224,182.1158607777432,Rainy,1
-51,2G,6.301924494801578,71.92303045629632,397.5593660695848,Rainy,0
-84,2G,2.9445344934381295,41.00094885821449,86.50442227416906,Foggy,1
-61,2G,2.8694850809138033,114.39796466411526,413.6855637722714,Foggy,1
-73,3G,3.3867831129538755,108.38288288673428,548.41332840202,Clear,1
-44,2G,6.6616831146762445,85.64475104120487,367.1069770107454,Foggy,1
-93,3G,8.719275426686556,98.17746973533616,338.11395112051395,Foggy,1
-52,2G,7.6149606323008205,80.0798219601232,576.865369472876,Rainy,1
-44,3G,7.30253937922844,15.069852325219282,378.3009504129286,Rainy,0
-81,5G,4.895472737448408,91.86520436270432,159.43250779748413,Rainy,1
-76,4G,6.968675013977376,25.223036246261564,178.97265918940553,Rainy,0
-59,5G,5.572347443532473,38.81314261202361,424.6574523088767,Rainy,0
-63,5G,2.240880229046636,98.30810545229042,442.5847733658508,Clear,1
-54,2G,2.165024840636402,64.38307300721378,185.58025791446403,Clear,0
-65,3G,3.034280868065306,103.19288570200911,210.47966686616647,Clear,1
-81,4G,9.11694644260115,25.5642383811917,594.6786226997568,Rainy,1
-81,2G,5.519406919759286,72.93341263282646,65.66176700026509,Rainy,0
-44,2G,7.365663232318507,10.054916705791396,245.76379192185908,Rainy,0
-88,2G,3.5309317221838215,77.16731922480356,42.15628106251694,Clear,0
-115,5G,4.13638612958573,91.50408453306417,493.54162538895343,Rainy,1
-102,3G,1.3430992285087888,70.1917072774466,59.94577417253219,Clear,1
-41,3G,1.7958200824345367,31.94778017985723,406.0343770953131,Rainy,0
-81,4G,8.290829892778842,3.761120263064006,38.60763728207182,Foggy,1
-62,3G,5.889902453719932,14.333866075714292,405.34874749676624,Clear,0
-62,3G,3.4415714122498073,74.67635748888314,506.60698342198344,Foggy,1
-73,2G,8.048226969055905,112.13042602110166,242.29880851981414,Clear,1
-80,2G,2.540547065816032,24.784128476640767,315.66526359214527,Rainy,0
-108,5G,9.762723716142018,88.20313789261185,243.91733411314308,Rainy,1
-76,2G,3.5136943166870807,103.97412758988499,183.79081138642016,Foggy,1
-68,2G,3.4393784460971535,62.505861413701325,482.94172337314126,Rainy,0
-79,2G,3.187927864813382,80.31189550123894,166.84153136993885,Clear,1
-58,2G,1.3089040076504506,97.80183800113778,435.151337511721,Rainy,1
-94,5G,1.200257758586923,31.28101892887123,127.68726215684534,Rainy,0
-83,2G,6.516239841887821,35.627480912165154,153.6630086666061,Clear,0
-61,4G,8.763668641124665,0.07530199541474047,205.1943917334413,Foggy,1
-114,4G,7.9261530516895675,115.5712957077363,355.548044549304,Foggy,1
-116,4G,1.496965180811376,110.10538735156138,275.381279899927,Rainy,1
-76,4G,5.501263005741458,91.74819165113163,448.36116184755315,Clear,1
-63,2G,1.145356305168736,9.489122517197774,132.07254370003443,Foggy,1
-90,4G,0.5484169717694667,53.70034676394098,11.3500112700563,Foggy,1
-98,2G,6.5982200079091955,12.227010476586337,467.0516957122059,Rainy,0
-79,5G,5.398008103435468,1.9104320715358325,493.8813536586431,Clear,0
-111,4G,0.9120344835935614,73.94195582551167,40.390697049491784,Foggy,1
-89,3G,0.4458985394192856,115.29953004962262,368.4899756842459,Rainy,1
-68,4G,9.898588492752413,108.34416281185801,230.03303640448138,Rainy,1
-91,4G,0.3972111882758116,83.61057779224852,477.36791484073746,Rainy,1
-82,2G,4.500829705196581,11.59687009978457,525.2766597469047,Rainy,0
-90,4G,5.095728343616186,32.89968452067602,511.3472412443632,Foggy,1
-119,3G,1.261073463224406,38.40680722623492,467.43652717375704,Clear,1
-43,2G,1.773711606553191,91.57800692946735,165.08607610158694,Rainy,1
-44,2G,3.58286956346249,96.26990150821369,488.07433792314845,Rainy,1
-109,5G,7.64059117451526,46.21273475879045,322.41969316424417,Foggy,1
-82,5G,5.12011599819664,50.14607959411316,36.390185825094036,Rainy,0
-55,4G,6.415228558074319,5.34108471314056,276.8786156894581,Rainy,0
-108,5G,9.85322809539768,34.69640621025132,565.583960632846,Clear,1
-75,5G,7.703253809600775,54.15422126131679,533.2763130926538,Rainy,0
-94,5G,4.400178831598055,14.037965566230909,65.84724719328405,Foggy,1
-104,2G,4.519775025785832,54.39209529060256,447.7553780000503,Clear,1
-61,2G,6.22584356270595,102.38109747093604,484.4467552451497,Foggy,1
-57,2G,6.687115563347153,69.7585223670064,166.47597200087506,Clear,0
-86,5G,5.057038165783045,9.471582604609479,285.60709959094993,Clear,0
-51,2G,6.4841261058683015,23.000558259632918,428.0378251708913,Rainy,0
-91,5G,0.3329716946995779,56.94532201902675,266.229685848583,Rainy,0
-50,2G,4.353266352578757,43.37845797861745,72.11416672561329,Rainy,0
-47,2G,2.8614869531274203,43.04724234553185,425.00005458562435,Foggy,1
-58,3G,1.378827007906793,63.51209377723082,547.4250203925055,Rainy,0
-93,4G,1.085510476806874,70.12751059073489,393.2284134016638,Rainy,0
-61,5G,6.071602439585208,95.62338843314294,465.41144539857515,Clear,1
-42,3G,5.283645416810856,40.91598761549816,218.22570871640795,Rainy,0
-84,2G,2.610482758264055,96.6559539648704,114.00295585034773,Rainy,1
-99,5G,4.762405581847894,40.633347493515906,387.45032866288403,Rainy,0
-53,2G,4.973099920305842,6.6519586729480595,200.02386747552524,Rainy,0
-101,4G,2.0305889063422966,66.50251812057493,516.7437437989267,Clear,1
-53,3G,6.555721312628341,70.54827898737774,77.96368973691392,Rainy,0
-57,4G,7.831101628222295,112.14482947462321,262.9109013412086,Clear,1
-104,3G,7.935489054806238,87.12735912749693,241.05292227868958,Foggy,1
-109,2G,6.064451323964205,110.13271829933274,563.1420428645881,Rainy,1
-99,4G,5.165221966938239,109.00166522916115,96.1152063596203,Rainy,1
-104,4G,0.7039707157534094,72.54889323098905,10.858860882146516,Rainy,1
-111,2G,2.949529858630898,63.331447840373706,146.66070162023496,Clear,1
-56,4G,1.0233873231038821,66.89291605963199,493.06473156234944,Rainy,0
-99,5G,9.64184929269689,117.39969692126974,129.54648054797514,Rainy,1
-71,3G,1.437293447635031,92.78012300963506,148.3224479047622,Foggy,1
-107,3G,1.6025765575259103,12.751908575087501,82.28978869940242,Clear,1
-57,3G,8.906808521471872,93.41140881376799,430.68454094954154,Clear,1
-74,5G,9.444890006416932,20.464565867787105,46.15864335072322,Foggy,1
-92,3G,7.681707488425608,53.682065880675076,202.06893988547037,Clear,0
-45,2G,0.15350874435943174,25.255160661184114,173.0867423394739,Rainy,0
-85,4G,0.11332808246998063,82.74996786398758,335.3200392251421,Rainy,1
-69,5G,3.843197620895763,105.27716834316428,439.59767768674266,Foggy,1
-45,3G,1.5196141631078361,34.84342624400171,322.0614786445647,Clear,0
-114,2G,0.28202280730081314,9.841288944982516,558.9604658201653,Clear,1
-92,4G,4.694260225104596,35.819171768995595,571.1083701379625,Clear,0
-110,4G,9.436312784329019,80.68342295186332,220.07187045661667,Foggy,1
-88,5G,3.3058137915340713,39.451215306533996,467.71982388356116,Rainy,0
-115,5G,6.645292716444096,33.373460106456406,444.58682304457284,Foggy,1
-42,5G,6.557129996011163,22.132222870111793,536.3139320643722,Rainy,0
-89,2G,2.5856930262851607,59.701971224932024,271.52646592358343,Foggy,1
-70,2G,6.539209963356257,33.11385937886251,320.6315463826864,Rainy,0
-46,5G,2.2021063454402237,87.72124189673798,252.38571658103655,Clear,1
-63,3G,1.3078733944112018,9.194688239064327,510.9742669833248,Clear,0
-95,4G,7.043694527040932,79.6839639733581,141.67287764046995,Clear,0
-75,4G,1.2230640893287759,28.507201748132385,147.6269015542546,Foggy,1
-92,2G,9.969401264034618,58.713511326192375,226.70003662836245,Foggy,1
-117,4G,1.9161787713872704,34.33079064375127,142.05398510089896,Foggy,1
-108,3G,5.98200444128893,86.73224112129547,338.7990676668779,Clear,1
-82,4G,4.172608256984635,113.4368448301964,85.02161336482386,Rainy,1
-106,2G,1.3512255818161045,110.0492135363776,195.51080054541293,Clear,1
-92,2G,0.37565468501639265,70.01114581729094,548.499595592976,Clear,0
-92,3G,6.265049594699049,55.513236390837406,248.48916071411858,Rainy,0
-46,3G,8.086899881512348,98.19606113272582,450.19906131363797,Rainy,1
-89,4G,8.435955048916766,81.9991635153276,72.51000406541154,Rainy,1
-119,4G,4.878863383461651,22.027693706031943,152.30088234436187,Rainy,1
-74,2G,7.796809125105617,98.51030563356002,485.3706446142193,Clear,1
-43,3G,6.761186621536593,51.46612672736522,458.980797092368,Foggy,1
-99,3G,7.270119822241419,22.678279196541013,234.76277156332358,Clear,0
-46,3G,4.97673015169596,33.815682047579095,572.8661567099172,Rainy,0
-94,4G,6.370776228397058,32.103243629801085,546.8325944215545,Foggy,1
